site,site_dir,somsc_summary,biomass_summary,n2o_summary,somsc_result,biomass_result,n2o_result,n2o_summary_plot_count,n2o_year_summary_plot_count,biomass_livec_plot_count,biomass_livec_pngs,somsc_spinup_png,somsc_spinup_png_exists,somsc_exp_png,somsc_exp_png_exists,somsc_scatter_png,somsc_scatter_png_exists,biomass_scatter_png,biomass_scatter_png_exists,n2o_scatter_png,n2o_scatter_png_exists
Sathish_2018,assets/Sathish_2018,assets/Sathish_2018/somsc_check/somsc_check_summary.txt,assets/Sathish_2018/biomass_check/biomass_check_summary.txt,assets/Sathish_2018/n2o_check/n2o_check_summary.txt,RESULT: Model NEEDS INVESTIGATION - Base SOMSC is below SoilGrids observation (-90.65%).,RESULT: NEEDS INVESTIGATION - Model below observation and/or invalid comparison rows (see Point-wise delta).,RESULT: MODEL ONLY - No N2O flux observations in the observation file.,5,0,7,assets/Sathish_2018/biomass_check/livec_out/Sathish_2018_T1_output_livec_plot.png;assets/Sathish_2018/biomass_check/livec_out/Sathish_2018_T2_output_livec_plot.png;assets/Sathish_2018/biomass_check/livec_out/Sathish_2018_T3_output_livec_plot.png;assets/Sathish_2018/biomass_check/livec_out/Sathish_2018_T4_output_livec_plot.png;assets/Sathish_2018/biomass_check/livec_out/Sathish_2018_T5_output_livec_plot.png;assets/Sathish_2018/biomass_check/livec_out/Sathish_2018_base_output_livec_plot.png;assets/Sathish_2018/biomass_check/livec_out/Sathish_2018_eq_output_livec_plot.png,assets/Sathish_2018/somsc_check/somsc_timeseries_spinup.png,True,assets/Sathish_2018/somsc_check/somsc_timeseries_exp.png,True,assets/Sathish_2018/somsc_check/observed_vs_modeled_somsc.png,False,assets/Sathish_2018/biomass_check/observed_vs_modeled_biomass.png,True,assets/Sathish_2018/n2o_check/observed_vs_modeled_n2o.png,True
Shukla_2018,assets/Shukla_2018,assets/Shukla_2018/somsc_check/somsc_check_summary.txt,assets/Shukla_2018/biomass_check/biomass_check_summary.txt,assets/Shukla_2018/n2o_check/n2o_check_summary.txt,RESULT: OK for Calibration - Base SOMSC meets or exceeds SoilGrids observation.,RESULT: MODEL ONLY - No biomass/grain observations in the observation file.,,0,0,26,assets/Shukla_2018/biomass_check/livec_out/Shukla_2018_T1_M1_N1_output_livec_plot.png;assets/Shukla_2018/biomass_check/livec_out/Shukla_2018_T1_M1_N2_output_livec_plot.png;assets/Shukla_2018/biomass_check/livec_out/Shukla_2018_T1_M1_N3_output_livec_plot.png;assets/Shukla_2018/biomass_check/livec_out/Shukla_2018_T1_M1_N4_output_livec_plot.png;assets/Shukla_2018/biomass_check/livec_out/Shukla_2018_T1_M2_N1_output_livec_plot.png;assets/Shukla_2018/biomass_check/livec_out/Shukla_2018_T1_M2_N2_output_livec_plot.png;assets/Shukla_2018/biomass_check/livec_out/Shukla_2018_T1_M2_N3_output_livec_plot.png;assets/Shukla_2018/biomass_check/livec_out/Shukla_2018_T1_M2_N4_output_livec_plot.png;assets/Shukla_2018/biomass_check/livec_out/Shukla_2018_T2_M1_N1_output_livec_plot.png;assets/Shukla_2018/biomass_check/livec_out/Shukla_2018_T2_M1_N2_output_livec_plot.png;assets/Shukla_2018/biomass_check/livec_out/Shukla_2018_T2_M1_N3_output_livec_plot.png;assets/Shukla_2018/biomass_check/livec_out/Shukla_2018_T2_M1_N4_output_livec_plot.png;assets/Shukla_2018/biomass_check/livec_out/Shukla_2018_T2_M2_N1_output_livec_plot.png;assets/Shukla_2018/biomass_check/livec_out/Shukla_2018_T2_M2_N2_output_livec_plot.png;assets/Shukla_2018/biomass_check/livec_out/Shukla_2018_T2_M2_N3_output_livec_plot.png;assets/Shukla_2018/biomass_check/livec_out/Shukla_2018_T2_M2_N4_output_livec_plot.png;assets/Shukla_2018/biomass_check/livec_out/Shukla_2018_T3_M1_N1_output_livec_plot.png;assets/Shukla_2018/biomass_check/livec_out/Shukla_2018_T3_M1_N2_output_livec_plot.png;assets/Shukla_2018/biomass_check/livec_out/Shukla_2018_T3_M1_N3_output_livec_plot.png;assets/Shukla_2018/biomass_check/livec_out/Shukla_2018_T3_M1_N4_output_livec_plot.png;assets/Shukla_2018/biomass_check/livec_out/Shukla_2018_T3_M2_N1_output_livec_plot.png;assets/Shukla_2018/biomass_check/livec_out/Shukla_2018_T3_M2_N2_output_livec_plot.png;assets/Shukla_2018/biomass_check/livec_out/Shukla_2018_T3_M2_N3_output_livec_plot.png;assets/Shukla_2018/biomass_check/livec_out/Shukla_2018_T3_M2_N4_output_livec_plot.png;assets/Shukla_2018/biomass_check/livec_out/Shukla_2018_base_output_livec_plot.png;assets/Shukla_2018/biomass_check/livec_out/Shukla_2018_eq_output_livec_plot.png,assets/Shukla_2018/somsc_check/somsc_timeseries_spinup.png,True,assets/Shukla_2018/somsc_check/somsc_timeseries_exp.png,True,assets/Shukla_2018/somsc_check/observed_vs_modeled_somsc.png,False,assets/Shukla_2018/biomass_check/observed_vs_modeled_biomass.png,True,assets/Shukla_2018/n2o_check/observed_vs_modeled_n2o.png,False
Singh_2007,assets/Singh_2007,assets/Singh_2007/somsc_check/somsc_check_summary.txt,assets/Singh_2007/biomass_check/biomass_check_summary.txt,assets/Singh_2007/n2o_check/n2o_check_summary.txt,RESULT: Model NEEDS INVESTIGATION - Base SOMSC is below SoilGrids observation (-67.72%).,RESULT: CANNOT ASSESS - 'averaged_biomass_comparison.csv' was not found.,RESULT: MODEL ONLY - No N2O flux observations in the observation file.,6,0,8,assets/Singh_2007/biomass_check/livec_out/Singh_2007_T0_output_livec_plot.png;assets/Singh_2007/biomass_check/livec_out/Singh_2007_T10_output_livec_plot.png;assets/Singh_2007/biomass_check/livec_out/Singh_2007_T1_output_livec_plot.png;assets/Singh_2007/biomass_check/livec_out/Singh_2007_T2_output_livec_plot.png;assets/Singh_2007/biomass_check/livec_out/Singh_2007_T3_output_livec_plot.png;assets/Singh_2007/biomass_check/livec_out/Singh_2007_T4_output_livec_plot.png;assets/Singh_2007/biomass_check/livec_out/Singh_2007_base_output_livec_plot.png;assets/Singh_2007/biomass_check/livec_out/Singh_2007_eq_output_livec_plot.png,assets/Singh_2007/somsc_check/somsc_timeseries_spinup.png,True,assets/Singh_2007/somsc_check/somsc_timeseries_exp.png,True,assets/Singh_2007/somsc_check/observed_vs_modeled_somsc.png,True,assets/Singh_2007/biomass_check/observed_vs_modeled_biomass.png,False,assets/Singh_2007/n2o_check/observed_vs_modeled_n2o.png,True
Singh_2024,assets/Singh_2024,assets/Singh_2024/somsc_check/somsc_check_summary.txt,assets/Singh_2024/biomass_check/biomass_check_summary.txt,assets/Singh_2024/n2o_check/n2o_check_summary.txt,RESULT: Model NEEDS INVESTIGATION - Base SOMSC is below SoilGrids observation (-57.14%).,RESULT: MODEL ONLY - No biomass/grain observations in the observation file.,RESULT: MODEL ONLY - No N2O flux observations in the observation file.,16,0,18,assets/Singh_2024/biomass_check/livec_out/Singh_2024_TRT_M1_S1_output_livec_plot.png;assets/Singh_2024/biomass_check/livec_out/Singh_2024_TRT_M1_S2_output_livec_plot.png;assets/Singh_2024/biomass_check/livec_out/Singh_2024_TRT_M1_S3_output_livec_plot.png;assets/Singh_2024/biomass_check/livec_out/Singh_2024_TRT_M1_S4_output_livec_plot.png;assets/Singh_2024/biomass_check/livec_out/Singh_2024_TRT_M2_S1_output_livec_plot.png;assets/Singh_2024/biomass_check/livec_out/Singh_2024_TRT_M2_S2_output_livec_plot.png;assets/Singh_2024/biomass_check/livec_out/Singh_2024_TRT_M2_S3_output_livec_plot.png;assets/Singh_2024/biomass_check/livec_out/Singh_2024_TRT_M2_S4_output_livec_plot.png;assets/Singh_2024/biomass_check/livec_out/Singh_2024_TRT_M3_S1_output_livec_plot.png;assets/Singh_2024/biomass_check/livec_out/Singh_2024_TRT_M3_S2_output_livec_plot.png;assets/Singh_2024/biomass_check/livec_out/Singh_2024_TRT_M3_S3_output_livec_plot.png;assets/Singh_2024/biomass_check/livec_out/Singh_2024_TRT_M3_S4_output_livec_plot.png;assets/Singh_2024/biomass_check/livec_out/Singh_2024_TRT_M4_S1_output_livec_plot.png;assets/Singh_2024/biomass_check/livec_out/Singh_2024_TRT_M4_S2_output_livec_plot.png;assets/Singh_2024/biomass_check/livec_out/Singh_2024_TRT_M4_S3_output_livec_plot.png;assets/Singh_2024/biomass_check/livec_out/Singh_2024_TRT_M4_S4_output_livec_plot.png;assets/Singh_2024/biomass_check/livec_out/Singh_2024_base_output_livec_plot.png;assets/Singh_2024/biomass_check/livec_out/Singh_2024_eq_output_livec_plot.png,assets/Singh_2024/somsc_check/somsc_timeseries_spinup.png,True,assets/Singh_2024/somsc_check/somsc_timeseries_exp.png,True,assets/Singh_2024/somsc_check/observed_vs_modeled_somsc.png,True,assets/Singh_2024/biomass_check/observed_vs_modeled_biomass.png,True,assets/Singh_2024/n2o_check/observed_vs_modeled_n2o.png,True
Somasundaram_2018,assets/Somasundaram_2018,assets/Somasundaram_2018/somsc_check/somsc_check_summary.txt,assets/Somasundaram_2018/biomass_check/biomass_check_summary.txt,assets/Somasundaram_2018/n2o_check/n2o_check_summary.txt,RESULT: OK for Calibration - Base SOMSC meets or exceeds SoilGrids observation.,RESULT: MODEL ONLY - No biomass/grain observations in the observation file.,RESULT: MODEL ONLY - No N2O flux observations in the observation file.,6,0,8,assets/Somasundaram_2018/biomass_check/livec_out/Somasundaram_2018_CT_MC_output_livec_plot.png;assets/Somasundaram_2018/biomass_check/livec_out/Somasundaram_2018_CT_SW_output_livec_plot.png;assets/Somasundaram_2018/biomass_check/livec_out/Somasundaram_2018_NT_MC_output_livec_plot.png;assets/Somasundaram_2018/biomass_check/livec_out/Somasundaram_2018_NT_SW_output_livec_plot.png;assets/Somasundaram_2018/biomass_check/livec_out/Somasundaram_2018_RT_MC_output_livec_plot.png;assets/Somasundaram_2018/biomass_check/livec_out/Somasundaram_2018_RT_SW_output_livec_plot.png;assets/Somasundaram_2018/biomass_check/livec_out/Somasundaram_2018_base_output_livec_plot.png;assets/Somasundaram_2018/biomass_check/livec_out/Somasundaram_2018_eq_output_livec_plot.png,assets/Somasundaram_2018/somsc_check/somsc_timeseries_spinup.png,True,assets/Somasundaram_2018/somsc_check/somsc_timeseries_exp.png,True,assets/Somasundaram_2018/somsc_check/observed_vs_modeled_somsc.png,True,assets/Somasundaram_2018/biomass_check/observed_vs_modeled_biomass.png,True,assets/Somasundaram_2018/n2o_check/observed_vs_modeled_n2o.png,True
Somasundaram_2019,assets/Somasundaram_2019,assets/Somasundaram_2019/somsc_check/somsc_check_summary.txt,assets/Somasundaram_2019/biomass_check/biomass_check_summary.txt,assets/Somasundaram_2019/n2o_check/n2o_check_summary.txt,RESULT: Model NEEDS INVESTIGATION - Base SOMSC is below SoilGrids observation (-94.25%).,RESULT: MODEL ONLY - No biomass/grain observations in the observation file.,RESULT: MODEL ONLY - No N2O flux observations in the observation file.,8,0,10,assets/Somasundaram_2019/biomass_check/livec_out/Somasundaram_2019_CT_MC_SF_MC_output_livec_plot.png;assets/Somasundaram_2019/biomass_check/livec_out/Somasundaram_2019_CT_SF_MC_SF_output_livec_plot.png;assets/Somasundaram_2019/biomass_check/livec_out/Somasundaram_2019_CT_SF_SF_SF_output_livec_plot.png;assets/Somasundaram_2019/biomass_check/livec_out/Somasundaram_2019_CT_SW_SW_SW_output_livec_plot.png;assets/Somasundaram_2019/biomass_check/livec_out/Somasundaram_2019_RT_MC_SF_MC_output_livec_plot.png;assets/Somasundaram_2019/biomass_check/livec_out/Somasundaram_2019_RT_SF_MC_SF_output_livec_plot.png;assets/Somasundaram_2019/biomass_check/livec_out/Somasundaram_2019_RT_SF_SF_SF_output_livec_plot.png;assets/Somasundaram_2019/biomass_check/livec_out/Somasundaram_2019_RT_SW_SW_SW_output_livec_plot.png;assets/Somasundaram_2019/biomass_check/livec_out/Somasundaram_2019_base_output_livec_plot.png;assets/Somasundaram_2019/biomass_check/livec_out/Somasundaram_2019_eq_output_livec_plot.png,assets/Somasundaram_2019/somsc_check/somsc_timeseries_spinup.png,True,assets/Somasundaram_2019/somsc_check/somsc_timeseries_exp.png,True,assets/Somasundaram_2019/somsc_check/observed_vs_modeled_somsc.png,True,assets/Somasundaram_2019/biomass_check/observed_vs_modeled_biomass.png,True,assets/Somasundaram_2019/n2o_check/observed_vs_modeled_n2o.png,True
Sonune_2021,assets/Sonune_2021,assets/Sonune_2021/somsc_check/somsc_check_summary.txt,assets/Sonune_2021/biomass_check/biomass_check_summary.txt,assets/Sonune_2021/n2o_check/n2o_check_summary.txt,RESULT: Model NEEDS INVESTIGATION - Base SOMSC is below SoilGrids observation (-86.88%).,RESULT: NEEDS INVESTIGATION - Model below observation and/or invalid comparison rows (see Point-wise delta).,RESULT: MODEL ONLY - No N2O flux observations in the observation file.,14,0,16,assets/Sonune_2021/biomass_check/livec_out/Sonune_2021_CT_T1_output_livec_plot.png;assets/Sonune_2021/biomass_check/livec_out/Sonune_2021_CT_T3_output_livec_plot.png;assets/Sonune_2021/biomass_check/livec_out/Sonune_2021_CT_T4_output_livec_plot.png;assets/Sonune_2021/biomass_check/livec_out/Sonune_2021_CT_T5_output_livec_plot.png;assets/Sonune_2021/biomass_check/livec_out/Sonune_2021_CT_T6_output_livec_plot.png;assets/Sonune_2021/biomass_check/livec_out/Sonune_2021_CT_T7_output_livec_plot.png;assets/Sonune_2021/biomass_check/livec_out/Sonune_2021_CT_T8_output_livec_plot.png;assets/Sonune_2021/biomass_check/livec_out/Sonune_2021_MT_T1_output_livec_plot.png;assets/Sonune_2021/biomass_check/livec_out/Sonune_2021_MT_T3_output_livec_plot.png;assets/Sonune_2021/biomass_check/livec_out/Sonune_2021_MT_T4_output_livec_plot.png;assets/Sonune_2021/biomass_check/livec_out/Sonune_2021_MT_T5_output_livec_plot.png;assets/Sonune_2021/biomass_check/livec_out/Sonune_2021_MT_T6_output_livec_plot.png;assets/Sonune_2021/biomass_check/livec_out/Sonune_2021_MT_T7_output_livec_plot.png;assets/Sonune_2021/biomass_check/livec_out/Sonune_2021_MT_T8_output_livec_plot.png;assets/Sonune_2021/biomass_check/livec_out/Sonune_2021_base_output_livec_plot.png;assets/Sonune_2021/biomass_check/livec_out/Sonune_2021_eq_output_livec_plot.png,assets/Sonune_2021/somsc_check/somsc_timeseries_spinup.png,True,assets/Sonune_2021/somsc_check/somsc_timeseries_exp.png,True,assets/Sonune_2021/somsc_check/observed_vs_modeled_somsc.png,True,assets/Sonune_2021/biomass_check/observed_vs_modeled_biomass.png,True,assets/Sonune_2021/n2o_check/observed_vs_modeled_n2o.png,True
Srinivasarao_2012a,assets/Srinivasarao_2012a,assets/Srinivasarao_2012a/somsc_check/somsc_check_summary.txt,assets/Srinivasarao_2012a/biomass_check/biomass_check_summary.txt,assets/Srinivasarao_2012a/n2o_check/n2o_check_summary.txt,RESULT: Model NEEDS INVESTIGATION - Base SOMSC is below SoilGrids observation (-97.90%).,RESULT: MODEL ONLY - No biomass/grain observations in the observation file.,RESULT: MODEL ONLY - No N2O flux observations in the observation file.,5,0,7,assets/Srinivasarao_2012a/biomass_check/livec_out/Srinivasarao_2012a_Control_output_livec_plot.png;assets/Srinivasarao_2012a/biomass_check/livec_out/Srinivasarao_2012a_FYM_output_livec_plot.png;assets/Srinivasarao_2012a/biomass_check/livec_out/Srinivasarao_2012a_RDF_FYM_output_livec_plot.png;assets/Srinivasarao_2012a/biomass_check/livec_out/Srinivasarao_2012a_RDF_GNS_output_livec_plot.png;assets/Srinivasarao_2012a/biomass_check/livec_out/Srinivasarao_2012a_RDF_output_livec_plot.png;assets/Srinivasarao_2012a/biomass_check/livec_out/Srinivasarao_2012a_base_output_livec_plot.png;assets/Srinivasarao_2012a/biomass_check/livec_out/Srinivasarao_2012a_eq_output_livec_plot.png,assets/Srinivasarao_2012a/somsc_check/somsc_timeseries_spinup.png,True,assets/Srinivasarao_2012a/somsc_check/somsc_timeseries_exp.png,True,assets/Srinivasarao_2012a/somsc_check/observed_vs_modeled_somsc.png,True,assets/Srinivasarao_2012a/biomass_check/observed_vs_modeled_biomass.png,True,assets/Srinivasarao_2012a/n2o_check/observed_vs_modeled_n2o.png,True
Srinivasarao_2012b,assets/Srinivasarao_2012b,assets/Srinivasarao_2012b/somsc_check/somsc_check_summary.txt,assets/Srinivasarao_2012b/biomass_check/biomass_check_summary.txt,assets/Srinivasarao_2012b/n2o_check/n2o_check_summary.txt,RESULT: Model NEEDS INVESTIGATION - Base SOMSC is below SoilGrids observation (-92.95%).,RESULT: MODEL ONLY - No biomass/grain observations in the observation file.,RESULT: MODEL ONLY - No N2O flux observations in the observation file.,5,0,7,assets/Srinivasarao_2012b/biomass_check/livec_out/Srinivasarao_2012b_T1_output_livec_plot.png;assets/Srinivasarao_2012b/biomass_check/livec_out/Srinivasarao_2012b_T2_output_livec_plot.png;assets/Srinivasarao_2012b/biomass_check/livec_out/Srinivasarao_2012b_T3_output_livec_plot.png;assets/Srinivasarao_2012b/biomass_check/livec_out/Srinivasarao_2012b_T4_output_livec_plot.png;assets/Srinivasarao_2012b/biomass_check/livec_out/Srinivasarao_2012b_T5_output_livec_plot.png;assets/Srinivasarao_2012b/biomass_check/livec_out/Srinivasarao_2012b_base_output_livec_plot.png;assets/Srinivasarao_2012b/biomass_check/livec_out/Srinivasarao_2012b_eq_output_livec_plot.png,assets/Srinivasarao_2012b/somsc_check/somsc_timeseries_spinup.png,True,assets/Srinivasarao_2012b/somsc_check/somsc_timeseries_exp.png,True,assets/Srinivasarao_2012b/somsc_check/observed_vs_modeled_somsc.png,True,assets/Srinivasarao_2012b/biomass_check/observed_vs_modeled_biomass.png,True,assets/Srinivasarao_2012b/n2o_check/observed_vs_modeled_n2o.png,True
Srinivasarao_2012c,assets/Srinivasarao_2012c,assets/Srinivasarao_2012c/somsc_check/somsc_check_summary.txt,assets/Srinivasarao_2012c/biomass_check/biomass_check_summary.txt,assets/Srinivasarao_2012c/n2o_check/n2o_check_summary.txt,RESULT: Model NEEDS INVESTIGATION - Base SOMSC is below SoilGrids observation (-79.84%).,RESULT: NEEDS INVESTIGATION - Model below observation and/or invalid comparison rows (see Point-wise delta).,RESULT: MODEL ONLY - No N2O flux observations in the observation file.,7,0,9,assets/Srinivasarao_2012c/biomass_check/livec_out/Srinivasarao_2012c_T1_output_livec_plot.png;assets/Srinivasarao_2012c/biomass_check/livec_out/Srinivasarao_2012c_T2_output_livec_plot.png;assets/Srinivasarao_2012c/biomass_check/livec_out/Srinivasarao_2012c_T3_output_livec_plot.png;assets/Srinivasarao_2012c/biomass_check/livec_out/Srinivasarao_2012c_T4_output_livec_plot.png;assets/Srinivasarao_2012c/biomass_check/livec_out/Srinivasarao_2012c_T5_output_livec_plot.png;assets/Srinivasarao_2012c/biomass_check/livec_out/Srinivasarao_2012c_T6_output_livec_plot.png;assets/Srinivasarao_2012c/biomass_check/livec_out/Srinivasarao_2012c_T7_output_livec_plot.png;assets/Srinivasarao_2012c/biomass_check/livec_out/Srinivasarao_2012c_base_output_livec_plot.png;assets/Srinivasarao_2012c/biomass_check/livec_out/Srinivasarao_2012c_eq_output_livec_plot.png,assets/Srinivasarao_2012c/somsc_check/somsc_timeseries_spinup.png,True,assets/Srinivasarao_2012c/somsc_check/somsc_timeseries_exp.png,True,assets/Srinivasarao_2012c/somsc_check/observed_vs_modeled_somsc.png,True,assets/Srinivasarao_2012c/biomass_check/observed_vs_modeled_biomass.png,True,assets/Srinivasarao_2012c/n2o_check/observed_vs_modeled_n2o.png,True
Srinivasarao_2019,assets/Srinivasarao_2019,assets/Srinivasarao_2019/somsc_check/somsc_check_summary.txt,assets/Srinivasarao_2019/biomass_check/biomass_check_summary.txt,assets/Srinivasarao_2019/n2o_check/n2o_check_summary.txt,RESULT: Model NEEDS INVESTIGATION - Base SOMSC is below SoilGrids observation (-95.10%).,RESULT: NEEDS INVESTIGATION - Model below observation and/or invalid comparison rows (see Point-wise delta).,RESULT: MODEL ONLY - No N2O flux observations in the observation file.,9,0,11,assets/Srinivasarao_2019/biomass_check/livec_out/Srinivasarao_2019_T1_output_livec_plot.png;assets/Srinivasarao_2019/biomass_check/livec_out/Srinivasarao_2019_T2_output_livec_plot.png;assets/Srinivasarao_2019/biomass_check/livec_out/Srinivasarao_2019_T3_output_livec_plot.png;assets/Srinivasarao_2019/biomass_check/livec_out/Srinivasarao_2019_T4_output_livec_plot.png;assets/Srinivasarao_2019/biomass_check/livec_out/Srinivasarao_2019_T5_output_livec_plot.png;assets/Srinivasarao_2019/biomass_check/livec_out/Srinivasarao_2019_T6_output_livec_plot.png;assets/Srinivasarao_2019/biomass_check/livec_out/Srinivasarao_2019_T7_output_livec_plot.png;assets/Srinivasarao_2019/biomass_check/livec_out/Srinivasarao_2019_T8_output_livec_plot.png;assets/Srinivasarao_2019/biomass_check/livec_out/Srinivasarao_2019_T9_output_livec_plot.png;assets/Srinivasarao_2019/biomass_check/livec_out/Srinivasarao_2019_base_output_livec_plot.png;assets/Srinivasarao_2019/biomass_check/livec_out/Srinivasarao_2019_eq_output_livec_plot.png,assets/Srinivasarao_2019/somsc_check/somsc_timeseries_spinup.png,True,assets/Srinivasarao_2019/somsc_check/somsc_timeseries_exp.png,True,assets/Srinivasarao_2019/somsc_check/observed_vs_modeled_somsc.png,True,assets/Srinivasarao_2019/biomass_check/observed_vs_modeled_biomass.png,True,assets/Srinivasarao_2019/n2o_check/observed_vs_modeled_n2o.png,True
Srinivasarao_2021,assets/Srinivasarao_2021,assets/Srinivasarao_2021/somsc_check/somsc_check_summary.txt,assets/Srinivasarao_2021/biomass_check/biomass_check_summary.txt,assets/Srinivasarao_2021/n2o_check/n2o_check_summary.txt,RESULT: Model NEEDS INVESTIGATION - Base SOMSC is below SoilGrids observation (-92.65%).,RESULT: NEEDS INVESTIGATION - Model below observation and/or invalid comparison rows (see Point-wise delta).,RESULT: MODEL ONLY - No N2O flux observations in the observation file.,4,0,6,assets/Srinivasarao_2021/biomass_check/livec_out/Srinivasarao_2021_T1_output_livec_plot.png;assets/Srinivasarao_2021/biomass_check/livec_out/Srinivasarao_2021_T2_output_livec_plot.png;assets/Srinivasarao_2021/biomass_check/livec_out/Srinivasarao_2021_T3_output_livec_plot.png;assets/Srinivasarao_2021/biomass_check/livec_out/Srinivasarao_2021_T4_output_livec_plot.png;assets/Srinivasarao_2021/biomass_check/livec_out/Srinivasarao_2021_base_output_livec_plot.png;assets/Srinivasarao_2021/biomass_check/livec_out/Srinivasarao_2021_eq_output_livec_plot.png,assets/Srinivasarao_2021/somsc_check/somsc_timeseries_spinup.png,True,assets/Srinivasarao_2021/somsc_check/somsc_timeseries_exp.png,True,assets/Srinivasarao_2021/somsc_check/observed_vs_modeled_somsc.png,True,assets/Srinivasarao_2021/biomass_check/observed_vs_modeled_biomass.png,True,assets/Srinivasarao_2021/n2o_check/observed_vs_modeled_n2o.png,True
Srivastava_2018,assets/Srivastava_2018,assets/Srivastava_2018/somsc_check/somsc_check_summary.txt,assets/Srivastava_2018/biomass_check/biomass_check_summary.txt,assets/Srivastava_2018/n2o_check/n2o_check_summary.txt,RESULT: OK for Calibration - Base SOMSC meets or exceeds SoilGrids observation.,RESULT: NEEDS INVESTIGATION - Model below observation and/or invalid comparison rows (see Point-wise delta).,RESULT: MODEL ONLY - No N2O flux observations in the observation file.,6,0,8,assets/Srivastava_2018/biomass_check/livec_out/Srivastava_2018_TRT_BS_output_livec_plot.png;assets/Srivastava_2018/biomass_check/livec_out/Srivastava_2018_TRT_CONTROL_output_livec_plot.png;assets/Srivastava_2018/biomass_check/livec_out/Srivastava_2018_TRT_FYM_output_livec_plot.png;assets/Srivastava_2018/biomass_check/livec_out/Srivastava_2018_TRT_RDF_output_livec_plot.png;assets/Srivastava_2018/biomass_check/livec_out/Srivastava_2018_TRT_SPMC_output_livec_plot.png;assets/Srivastava_2018/biomass_check/livec_out/Srivastava_2018_TRT_VC_output_livec_plot.png;assets/Srivastava_2018/biomass_check/livec_out/Srivastava_2018_base_output_livec_plot.png;assets/Srivastava_2018/biomass_check/livec_out/Srivastava_2018_eq_output_livec_plot.png,assets/Srivastava_2018/somsc_check/somsc_timeseries_spinup.png,True,assets/Srivastava_2018/somsc_check/somsc_timeseries_exp.png,True,assets/Srivastava_2018/somsc_check/observed_vs_modeled_somsc.png,True,assets/Srivastava_2018/biomass_check/observed_vs_modeled_biomass.png,True,assets/Srivastava_2018/n2o_check/observed_vs_modeled_n2o.png,True
Suman_2009,assets/Suman_2009,assets/Suman_2009/somsc_check/somsc_check_summary.txt,assets/Suman_2009/biomass_check/biomass_check_summary.txt,assets/Suman_2009/n2o_check/n2o_check_summary.txt,RESULT: OK for Calibration - Base SOMSC meets or exceeds SoilGrids observation.,RESULT: NEEDS INVESTIGATION - Model below observation and/or invalid comparison rows (see Point-wise delta).,RESULT: MODEL ONLY - No N2O flux observations in the observation file.,6,0,8,assets/Suman_2009/biomass_check/livec_out/Suman_2009_TRT_BGS_output_livec_plot.png;assets/Suman_2009/biomass_check/livec_out/Suman_2009_TRT_CONTROL_output_livec_plot.png;assets/Suman_2009/biomass_check/livec_out/Suman_2009_TRT_FYM_output_livec_plot.png;assets/Suman_2009/biomass_check/livec_out/Suman_2009_TRT_NPK_output_livec_plot.png;assets/Suman_2009/biomass_check/livec_out/Suman_2009_TRT_SPMC_output_livec_plot.png;assets/Suman_2009/biomass_check/livec_out/Suman_2009_TRT_VC_output_livec_plot.png;assets/Suman_2009/biomass_check/livec_out/Suman_2009_base_output_livec_plot.png;assets/Suman_2009/biomass_check/livec_out/Suman_2009_eq_output_livec_plot.png,assets/Suman_2009/somsc_check/somsc_timeseries_spinup.png,True,assets/Suman_2009/somsc_check/somsc_timeseries_exp.png,True,assets/Suman_2009/somsc_check/observed_vs_modeled_somsc.png,True,assets/Suman_2009/biomass_check/observed_vs_modeled_biomass.png,True,assets/Suman_2009/n2o_check/observed_vs_modeled_n2o.png,True
Sun_2022,assets/Sun_2022,assets/Sun_2022/somsc_check/somsc_check_summary.txt,assets/Sun_2022/biomass_check/biomass_check_summary.txt,assets/Sun_2022/n2o_check/n2o_check_summary.txt,RESULT: Model NEEDS INVESTIGATION - Base SOMSC is below SoilGrids observation (-92.95%).,RESULT: NEEDS INVESTIGATION - Model below observation and/or invalid comparison rows (see Point-wise delta).,RESULT: NEEDS INVESTIGATION - One or more points overestimate observed N2O by more than 50% and/or invalid comparison rows (see Point-wise delta).,7,0,9,assets/Sun_2022/biomass_check/livec_out/Sun_2022_FO_N1_output_livec_plot.png;assets/Sun_2022/biomass_check/livec_out/Sun_2022_FO_N2_output_livec_plot.png;assets/Sun_2022/biomass_check/livec_out/Sun_2022_FO_N3_output_livec_plot.png;assets/Sun_2022/biomass_check/livec_out/Sun_2022_SC_N0_output_livec_plot.png;assets/Sun_2022/biomass_check/livec_out/Sun_2022_SC_N1_output_livec_plot.png;assets/Sun_2022/biomass_check/livec_out/Sun_2022_SC_N2_output_livec_plot.png;assets/Sun_2022/biomass_check/livec_out/Sun_2022_SC_N3_output_livec_plot.png;assets/Sun_2022/biomass_check/livec_out/Sun_2022_base_output_livec_plot.png;assets/Sun_2022/biomass_check/livec_out/Sun_2022_eq_output_livec_plot.png,assets/Sun_2022/somsc_check/somsc_timeseries_spinup.png,True,assets/Sun_2022/somsc_check/somsc_timeseries_exp.png,True,assets/Sun_2022/somsc_check/observed_vs_modeled_somsc.png,True,assets/Sun_2022/biomass_check/observed_vs_modeled_biomass.png,True,assets/Sun_2022/n2o_check/observed_vs_modeled_n2o.png,True
